LeadID,CompanyName,ContactName,Email,Phone,Source,Status,CreatedDate,ConvertedDate
9879,Virk Inc,Drishya Gokhale,khushimall@yahoo.com,+911686675133,Referral,New,2025-12-18,2025-11-18
9880,"Kade, Kaul and Chadha",Samarth Bumb,miraan29@hotmail.com,03014982857,Website,Converted,2025-12-07,2026-01-08
9881,Banerjee-Karnik,Ivan Guha,neysakapur@gmail.com,05160339220,Website,Converted,2025-06-17,2025-12-20
9882,"Vohra, Khare and Shukla",Fateh Tailor,xshah@gmail.com,+916841953543,LinkedIn,New,2025-08-05,2025-10-02
9883,Singhal-Ramesh,Darshit Johal,urvisalvi@kurian-bhakta.biz,3296266930,LinkedIn,New,2026-01-25,2026-04-05
9884,Dutta and Sons,Kashvi Swaminathan,nshah@sur-rattan.com,+916386492730,LinkedIn,Converted,2026-01-18,2025-06-09
9885,Maharaj-Bora,Anahi Bhatt,samanehmat@sane.com,2466501209,Website,Converted,2026-03-26,2025-10-16
9886,"Dora, Arora and Setty",Kartik Rout,nakul80@gmail.com,06041331484,Referral,New,2026-01-11,2025-10-14
9887,Mani-Varma,Samarth Chander,xdar@basu.com,+913692827508,LinkedIn,Contacted,2025-05-26,2025-11-10
9888,Johal-Luthra,Gatik D’Alia,kavyasama@sengupta.biz,+917788062187,Referral,Converted,2025-12-25,2026-02-05
9889,Boase Group,Yashvi Jain,azad89@hotmail.com,6087993308,LinkedIn,Contacted,2025-12-24,2025-05-08
9890,Kar-Mane,Hazel Halder,prerakthaker@yahoo.com,08615614158,Referral,Contacted,2025-05-24,2025-11-30
9891,"Ghose, Varty and Tak",Romil Bahl,sairasheth@sur.biz,8078095714,Website,Contacted,2026-04-19,2025-09-29
9892,Dewan PLC,Raghav Jani,mishti16@hotmail.com,2831477095,LinkedIn,Converted,2025-08-22,2026-02-08
9893,Chhabra and Sons,Mishti Bora,darajayan@kibe-chadha.net,7486441821,LinkedIn,New,2026-04-03,2025-10-06
9894,Ram Group,Indranil Rao,madhav11@yahoo.com,00668580226,Referral,Contacted,2026-01-29,2025-10-26
9895,"Grewal, Suri and Ravi",Vidur Dixit,kauljhanvi@gupta.com,7094361033,Referral,Contacted,2025-12-09,2025-11-12
9896,Uppal-Kari,Hridaan Guha,aatwal@yahoo.com,+913242698725,Website,New,2026-03-21,2025-10-19
9897,"Goswami, Goda and Bath",Dhruv Chahal,elakshi64@sastry-lad.com,+912743888570,LinkedIn,Contacted,2025-05-08,2026-01-14
9898,"Sem, Contractor and Ratta",Sumer Kaur,kartiktata@yahoo.com,08597430899,LinkedIn,Converted,2025-07-20,2025-08-12
9899,"Manda, Gour and Dave",Saksham Shan,shamik48@gmail.com,+914436879834,LinkedIn,Converted,2025-12-30,2025-04-25
9900,Wagle LLC,Hunar Chowdhury,mbava@mand.info,+919910338067,LinkedIn,New,2025-07-26,2025-12-12
9901,"Bali, Balay and Chokshi",Miraya Bora,asibal@mand.com,4917610580,Website,Converted,2026-03-11,2025-09-07
9902,Sood-Tailor,Anya Virk,arnavkrishnan@yahoo.com,+915447379748,LinkedIn,New,2025-05-08,2026-03-10
9903,Walla-Rajagopal,Ivan Zachariah,hazel90@verma.com,0924702000,Referral,Contacted,2025-06-09,2025-12-20
9904,Ghose-Grewal,Kavya Kalla,frau@hotmail.com,+912929265193,LinkedIn,Contacted,2026-04-18,2025-10-16
9905,Wason-Bhandari,Kanav Goda,laganbhakta@gmail.com,03663686608,Website,Converted,2026-01-16,2026-03-01
9906,"Chada, Rout and Srivastava",Misha Deo,jdatta@vig-chakrabarti.net,08929407857,LinkedIn,Converted,2026-02-23,2025-11-19
9907,"Walia, Chaudhari and Batta",Kartik Mall,xchoudhary@sule.org,08067261025,LinkedIn,Converted,2025-06-22,2025-07-01
9908,Ghosh PLC,Aarush Sur,zaina35@choudhary.com,+912521744580,Referral,New,2025-10-18,2026-04-15
9909,Wason Group,Biju Sankar,vaibhavgill@shah-chadha.org,2931329592,Referral,Converted,2026-04-06,2025-11-01
9910,D’Alia-Barman,Devansh Goda,maneheer@hotmail.com,01504929669,Website,New,2026-01-07,2026-01-13
9911,"Jayaraman, Sibal and Virk",Nehmat Lad,toormishti@yahoo.com,+916657044830,Referral,Contacted,2025-05-03,2025-05-14
9912,Rao-Baral,Vanya Kumer,baradbiju@hotmail.com,05024698726,LinkedIn,New,2025-10-11,2025-10-04
9913,Bera Ltd,Ivan Agarwal,shroffdhanush@hotmail.com,06926734171,Referral,Converted,2025-06-18,2025-09-05
9914,Gole-Garg,Siya Biswas,handazaina@thakkar-swamy.com,7697574082,Referral,New,2026-01-07,2025-08-13
9915,Wadhwa Group,Tara Kannan,esarma@sanghvi.com,+919230199168,Referral,New,2025-12-25,2026-04-02
9916,"Sawhney, Master and Thaman",Kanav Batra,keyavora@soni.com,+912202524127,LinkedIn,New,2026-03-31,2025-10-20
9917,Barad-Saxena,Baiju Varghese,khoslapari@andra.com,+911990505980,Referral,Contacted,2026-03-26,2025-08-23
9918,Yohannan and Sons,Renee Kale,mahika08@rattan.com,+918717940400,LinkedIn,Contacted,2026-03-22,2026-02-12
9919,Chaudhuri PLC,Damini Randhawa,farhanmahal@yahoo.com,7129270767,LinkedIn,Contacted,2025-07-31,2026-02-15
9920,Chacko PLC,Rati Suresh,shamikbhattacharyya@yahoo.com,9741585251,Website,Converted,2025-06-27,2025-09-27
9921,Dugal-Sha,Prisha Bahl,bijuchhabra@chaudry.info,1834137013,Referral,Converted,2025-07-20,2025-06-15
9922,Ravel Inc,Jayant Tella,vedika00@yahoo.com,1420190262,Referral,Contacted,2025-06-25,2025-11-20
9923,"Ganguly, Kaur and Borde",Rhea Doctor,hridaan22@gmail.com,+919098164197,LinkedIn,Converted,2025-09-22,2026-04-07
9924,Kala-Khurana,Alisha Bali,riaangoswami@gmail.com,2635346188,LinkedIn,Contacted,2025-08-29,2026-02-04
9925,Kashyap-Brar,Elakshi Balakrishnan,uwarrior@joshi.com,07121704324,Website,Contacted,2026-02-17,2025-05-06
9926,Karan LLC,Yuvaan Varkey,bhavin87@hotmail.com,01179391933,Website,Converted,2025-08-26,2025-05-04
9927,Bhardwaj-Sule,Myra Tiwari,luppal@dani-sachar.com,5953991058,LinkedIn,Contacted,2025-11-25,2025-09-15
9928,"Contractor, Ravel and Solanki",Anvi Hegde,cheriankhushi@dasgupta.com,+915575014181,Website,New,2025-05-16,2025-08-05
9929,Sahota and Sons,Azad Lad,ddugar@hotmail.com,+915422845569,Website,Contacted,2025-09-29,2026-02-26
9930,Kurian-Bhavsar,Trisha Shan,lrout@hotmail.com,01361325385,Website,Converted,2025-11-13,2025-09-20
9931,Sridhar-Thakkar,Yakshit Gara,bahltarini@choudhry.com,+913635939015,LinkedIn,Contacted,2025-04-30,2025-12-10
9932,Jaggi-Bhasin,Uthkarsh Amble,ybanerjee@bhavsar.biz,1999604752,Website,New,2025-11-04,2025-05-17
9933,"Bandi, Salvi and Rege",Bhamini Sarkar,gokul70@hotmail.com,+910817823552,LinkedIn,Contacted,2025-05-25,2025-09-12
9934,"Dyal, Batta and Comar",Samaira Sarma,seshadriumang@chandra.com,4450913145,Website,Converted,2026-01-04,2025-11-06
9935,Bava and Sons,Ojas Dutta,goyaltiya@kant-dass.info,8423890175,Referral,Contacted,2025-11-11,2025-08-16
9936,Bansal-Dasgupta,Saira Sinha,khoslaneysa@hans.biz,+916540408758,LinkedIn,Converted,2025-06-14,2025-08-03
9937,Kaur-Deshmukh,Divyansh Hayer,mbanik@hotmail.com,+918625526537,Website,Converted,2026-01-14,2025-07-08
9938,"Salvi, Korpal and Dugal",Siya Khurana,kismatbasu@tiwari.org,+915763095441,LinkedIn,New,2025-05-16,2026-02-26
9939,"Lal, Rajagopal and Dhingra",Shlok Kata,shayakgarg@atwal.com,0992159520,Website,Converted,2026-04-14,2025-10-21
9940,"Doctor, Kanda and D’Alia",Zoya Chana,wsetty@rama.com,04126660647,LinkedIn,Contacted,2025-06-03,2025-05-24
9941,Soni LLC,Aayush Mander,namble@bhalla-bandi.com,04847987843,Website,Converted,2025-12-03,2025-05-11
9942,Kannan-Ramanathan,Navya Soman,maniraghav@hotmail.com,7703406925,Referral,New,2025-09-10,2025-10-09
9943,Banik-Setty,Damini Sodhi,nakul81@dara.com,1860707451,LinkedIn,Converted,2025-12-27,2025-10-21
9944,"Srinivasan, Divan and Tiwari",Diya Sankar,ckulkarni@kade.com,+915980020923,Referral,New,2026-03-25,2025-08-09
9945,Thaman-Saran,Yuvraj  Sankaran,jhanvisalvi@doshi.com,1738539117,Referral,Converted,2025-10-15,2026-02-04
9946,Balasubramanian-Ramachandran,Navya Sani,dhanushgolla@hotmail.com,1103184055,LinkedIn,Converted,2026-02-07,2025-05-07
9947,Sagar and Sons,Samiha Sunder,farhan13@mall.biz,09708367975,LinkedIn,Contacted,2025-05-13,2025-06-25
9948,"Bal, Dey and Agate",Jivin Devan,wdasgupta@kata.com,3069961433,Website,Converted,2025-10-02,2025-10-17
9949,Arya-Andra,Darshit Saxena,hsinghal@gmail.com,02711736133,LinkedIn,Contacted,2025-10-02,2025-07-10
9950,Krishnamurthy and Sons,Oorja Ghose,onkar97@goel.com,+916273909328,LinkedIn,Converted,2025-12-24,2026-01-09
9951,Sandhu Inc,Samiha Ranganathan,armaan06@hotmail.com,+912275701475,Referral,Converted,2025-06-04,2026-01-31
9952,Shan-Ben,Rasha Chawla,ochopra@hotmail.com,2737476208,LinkedIn,Converted,2025-06-04,2025-08-21
9953,Sodhi-Vaidya,Adah Bansal,madanryan@gmail.com,05327665486,LinkedIn,New,2026-04-04,2026-01-27
9954,"Venkatesh, Ramaswamy and Ramaswamy",Vardaniya Soman,samarthvirk@sharma-jayaraman.biz,04922266586,LinkedIn,Contacted,2025-09-30,2026-01-18
9955,Gera-Bir,Ivana Buch,nhans@chatterjee.net,04306930740,Referral,Contacted,2025-08-15,2026-03-10
9956,Sabharwal-Choudhury,Gatik Arya,zboase@yahoo.com,09782613986,Referral,Converted,2026-03-21,2025-10-18
9957,Dave-Ramanathan,Hridaan Sarkar,seher39@mani.org,06004002752,Referral,Contacted,2025-06-26,2026-01-17
9958,Raj-Kapadia,Nirvi Walia,onkar31@hotmail.com,+918845772975,Website,New,2025-10-22,2025-09-28
9959,Sharma-Shan,Ojas Kothari,vardaniya67@char.biz,07624358902,Referral,New,2025-04-26,2025-06-28
9960,Bedi-Sem,Aarna Ramesh,purabandra@gmail.com,7375220915,Referral,Contacted,2026-01-01,2026-02-25
9961,Dyal and Sons,Anika Grover,gsahota@barad.info,07038025223,LinkedIn,New,2026-03-25,2025-05-19
9962,"Jha, Hans and Borde",Alia Bhalla,purab13@hotmail.com,+918762137886,Website,Converted,2025-08-09,2026-02-17
9963,Sami PLC,Indrajit Kota,nirvaan79@chadha.com,04809621291,Website,Contacted,2025-09-22,2025-10-28
9964,Sunder PLC,Parinaaz Balay,bhandaribadal@chhabra.com,06517372249,Referral,Contacted,2025-04-26,2025-07-09
9965,"Varma, Seshadri and Luthra",Devansh Yohannan,vidur74@korpal.com,00832608164,Referral,Contacted,2025-10-08,2025-07-13
9966,Agrawal-Ganesan,Hansh Kamdar,zaina59@dugar.com,5703163961,Referral,New,2026-04-19,2026-03-19
9967,Sangha-Kanda,Ojas Sahni,kbhandari@hotmail.com,+910779784587,Referral,New,2025-05-13,2025-09-27
9968,Kari-Dutt,Ivan Hayer,eiyengar@gmail.com,+919998009482,LinkedIn,Contacted,2025-11-20,2025-11-05
9969,"Banerjee, Dhingra and Konda",Ritvik Kannan,rhea86@yahoo.com,07946783509,Website,Contacted,2025-11-09,2025-10-17
9970,Goda LLC,Himmat Edwin,karanmiraya@varkey-joshi.com,+918052903971,Referral,Converted,2025-10-20,2025-12-26
9971,Datta Group,Shayak Salvi,ganesanyashvi@hotmail.com,+918441770704,Referral,Contacted,2025-06-09,2026-02-27
9972,Date-Bhavsar,Sumer Ganesh,banerjeeindrajit@hotmail.com,0879241001,Website,Converted,2025-05-06,2025-10-08
9973,Devi-Choudhary,Ivan Ramachandran,lakshit75@bava-edwin.com,6178914624,Website,New,2025-09-25,2025-07-04
9974,Bava-Kota,Zaina Buch,raushalv@gmail.com,+914233202482,LinkedIn,Contacted,2025-05-26,2026-01-10
9975,"Banik, Ratti and Saxena",Khushi Sachar,nayantara63@kibe.org,02290659951,LinkedIn,Contacted,2026-03-07,2025-08-18
9976,"Kalita, Subramanian and Baria",Sahil Ganguly,parinaaz32@rastogi.com,+919769218185,Website,Contacted,2025-11-30,2026-03-14
9977,Gokhale-Tank,Nitara Sheth,igola@yahoo.com,6642494202,Website,Contacted,2026-04-16,2026-02-26
9978,Khurana-Rao,Indranil Vasa,ivanasane@gmail.com,5405793803,LinkedIn,Converted,2026-01-05,2025-06-02
9979,Bhalla Inc,Aaina Manne,zoyagopal@hotmail.com,07528583887,Referral,New,2025-04-28,2025-12-06
9980,"Chakrabarti, Joshi and Aggarwal",Siya Vohra,jhanvisur@hotmail.com,1608151146,Website,New,2025-08-12,2025-06-16
9981,"Seth, Chandran and Chopra",Advik Rau,shaan58@yahoo.com,07252488007,Referral,Converted,2025-07-19,2025-09-20
9982,Tak-Dasgupta,Aarush Uppal,vidur88@gmail.com,5021321198,Referral,Converted,2025-05-29,2026-03-05
9983,Rana PLC,Nirvaan Deo,ganeshkavya@gmail.com,+912802610098,LinkedIn,Contacted,2025-05-10,2025-11-22
9984,"Gulati, Gade and Gade",Neelofar Jain,fsaxena@hotmail.com,+910973868581,Website,New,2025-09-12,2026-01-06
9985,Dutt PLC,Priyansh Bajaj,hrishita55@mall.biz,+916349893732,Referral,Contacted,2025-05-13,2026-01-09
9986,Mand Inc,Miraan Ramachandran,kabir19@hotmail.com,+918793537035,LinkedIn,Contacted,2025-07-28,2025-12-27
9987,"Varkey, Jaggi and Ramachandran",Keya Dhillon,neysakrishna@hotmail.com,+914570831876,Referral,Contacted,2026-04-13,2025-07-21
9988,"Chaudhari, Chaudhari and Srinivasan",Yashvi Balasubramanian,rhea11@gmail.com,+917001773975,LinkedIn,New,2025-08-27,2026-01-10
9989,Bhatnagar-Rastogi,Shlok Goswami,asachar@gmail.com,4983945477,Website,Contacted,2025-09-29,2025-05-18
9990,Venkatesh and Sons,Manjari Loke,rbandi@yahoo.com,5088480561,LinkedIn,Contacted,2026-03-27,2026-04-17
9991,"Chana, Ravel and Bansal",Ojas Deep,agrover@yahoo.com,5024325986,Website,Contacted,2025-11-13,2026-02-05
9992,Ramachandran PLC,Anaya Amble,pranayvenkataraman@gmail.com,9579353531,Website,New,2025-11-11,2026-03-11
9993,Din LLC,Amani Bala,manikyabaria@khare.net,09727977875,Website,Contacted,2025-08-24,2025-09-02
9994,"Grover, Vaidya and Gala",Shayak Chander,kalaindrajit@yahoo.com,+918713192436,Referral,Contacted,2025-08-21,2026-02-11
9995,Divan Group,Seher Sarna,vseth@hotmail.com,+914810635355,Referral,Converted,2025-11-28,2026-02-01
9996,"Solanki, Rama and Devi",Neysa Choudhury,aniruddhtak@rana.com,+914605458903,Website,Contacted,2026-02-27,2025-09-03
9997,Kala and Sons,Aradhya Choudhry,aarna99@hans.com,+919332397423,Referral,Converted,2025-09-28,2025-08-14
9998,"Soni, Kadakia and Krish",Faiyaz Lata,dchopra@ramakrishnan-tak.com,07058656569,LinkedIn,New,2025-06-25,2025-07-08
9999,Varughese-Sheth,Ojas Bava,joshisamarth@hotmail.com,0544384517,Website,New,2026-02-21,2025-06-24
10000,Sarna Inc,Kaira Chandra,tlad@yahoo.com,03091766375,LinkedIn,Contacted,2025-09-08,2025-06-27
10001,"Dasgupta, Sandal and Deol",Vaibhav Majumdar,suhana51@kala-sandal.com,02564592517,Website,New,2025-05-16,2026-01-02
10002,Bhandari-Taneja,Purab Bera,jayeshchand@singhal.com,+918891656766,Referral,Contacted,2025-07-14,2025-12-11
10003,Sarkar and Sons,Mehul Chhabra,solankizain@shere-wable.org,05257004398,LinkedIn,New,2026-03-21,2025-07-15
10004,Goda-Buch,Madhav Kakar,khalsainaaya@babu.com,8187845203,Referral,New,2025-07-16,2025-10-24
10005,"Dutta, Kurian and Choudhry",Dharmajan Doctor,baradalia@sunder.com,04713322131,Website,Converted,2025-10-28,2025-08-17
10006,Chatterjee Group,Gokul Gole,borahstuvan@hotmail.com,+916497220979,LinkedIn,Contacted,2025-09-05,2025-11-07
10007,Comar-Goyal,Baiju Kadakia,wmaharaj@raval.org,0655496198,Referral,New,2025-12-02,2025-09-17
10008,"Chandra, Reddy and Bhalla",Lavanya Lalla,odyal@hotmail.com,+911657293867,LinkedIn,Contacted,2025-08-14,2026-03-20
10009,Choudhary Ltd,Umang Krishna,kashvi62@ramanathan-raman.com,+911957874842,Referral,Contacted,2026-01-12,2025-07-10
10010,Shankar Ltd,Ranbir Gandhi,kiaanmagar@som-bhalla.com,+916324017456,Referral,Converted,2025-10-19,2026-03-29
10011,Dubey Group,Rasha Yogi,mandaldhruv@aurora.biz,04272875646,LinkedIn,Converted,2025-06-19,2026-02-11
10012,D’Alia-Sarkar,Riya Rastogi,gangulyarhaan@manne.org,09013850058,Referral,Contacted,2026-02-13,2025-09-30
10013,Chhabra-Contractor,Shalv Dugar,zaradeshpande@doshi-kuruvilla.com,6564986213,Website,New,2025-07-13,2025-11-17
10014,Malhotra and Sons,Vardaniya Ramaswamy,dhanush23@samra.biz,+919531140100,Referral,New,2025-06-10,2025-10-22
10015,Kothari Group,Ira Bala,evadugal@arya-ramesh.biz,06715785477,Referral,New,2026-02-11,2025-09-16
10016,Goswami Group,Nitya Amble,ramanivan@sundaram.net,+913536546842,Referral,Contacted,2026-01-18,2025-09-26
10017,Yadav Inc,Ishaan Basak,anaysubramaniam@gmail.com,03959252660,Website,New,2025-05-07,2025-08-30
10018,"Khanna, Sood and Dave",Hunar Kala,ckhatri@yahoo.com,+915955674057,LinkedIn,Contacted,2025-11-06,2026-01-23
10019,Aurora-Gill,Indranil Konda,baijubala@upadhyay.com,+910789375869,Website,New,2025-10-29,2026-01-02
10020,Sibal Ltd,Lagan Kulkarni,krishkurian@gmail.com,07239311970,Website,Contacted,2026-04-03,2025-09-16
10021,"Kaul, Khanna and Yogi",Advik Soman,sabharwalhazel@hotmail.com,+916210693660,Website,New,2025-07-03,2026-01-01
10022,Thakur-Bhandari,Kismat Barad,wbatta@yahoo.com,08422801309,LinkedIn,New,2025-05-25,2025-06-12
10023,"Swaminathan, Chawla and Gera",Mohanlal Bajwa,hanshbutala@yahoo.com,02225766359,Website,Converted,2025-09-23,2026-01-17
10024,Balan Inc,Yashvi Vig,rattareyansh@hayer.net,3879585419,Referral,Converted,2026-04-09,2025-12-18
10025,"Divan, Krishna and Ramanathan",Charvi Magar,misha02@gmail.com,7425060795,Referral,Converted,2025-11-26,2025-08-22
10026,Jhaveri Ltd,Ryan Varty,hazel60@sehgal-kota.com,+913093345742,Referral,Contacted,2025-08-24,2025-07-26
10027,Bumb LLC,Anay Dutta,sahil85@choudhry.com,+919013185881,Website,Contacted,2025-06-19,2025-08-08
10028,Maharaj-Vasa,Himmat Roy,wallazaina@hotmail.com,+911565475017,Website,New,2025-06-07,2025-09-03
10029,Comar Inc,Sara Sha,batrahazel@chaudhuri-goel.com,8106655301,Website,Converted,2026-03-06,2025-04-22
10030,Keer-Vig,Vihaan Baria,bhalder@dara.org,7891751636,Website,New,2025-10-15,2025-08-08
10031,Reddy-Apte,Dishani Kari,karinitya@gmail.com,1334983637,LinkedIn,Contacted,2025-09-07,2026-04-20
10032,"Sunder, Dhingra and Dey",Kiara Grewal,duatarini@vala.biz,+917360058551,Referral,Converted,2025-05-01,2025-12-03
10033,Golla-Bansal,Nirvi Raval,alia63@yahoo.com,03100856516,Referral,New,2026-01-30,2026-03-11
10034,Bhandari-Chadha,Yuvraj  Acharya,shlokmanda@hotmail.com,03141881455,Website,Contacted,2026-01-16,2026-03-01
10035,Dutta LLC,Arnav Vyas,vardaniya01@yahoo.com,9990265746,Referral,Contacted,2025-07-28,2026-02-06
10036,Kalla Group,Indrajit Date,inaaya-dube@yahoo.com,+915991420122,Referral,New,2025-05-29,2025-10-12
10037,Din and Sons,Samaira Dasgupta,chakrabartionkar@gala.com,5324089807,Referral,New,2026-01-25,2026-03-14
10038,Hayre PLC,Divyansh Ganesh,okanda@ganesh.com,7312562129,Website,Contacted,2025-09-06,2026-03-06
10039,"Kota, Deol and Bhasin",Yakshit Soni,shettydhanush@halder.org,04360744179,LinkedIn,New,2025-08-14,2025-07-22
10040,Ravi-Dasgupta,Samaira Konda,dishani16@atwal.com,02040615955,Referral,Converted,2026-01-27,2025-04-27
10041,Krishna and Sons,Himmat Rama,kabir83@bansal.com,7976711667,Referral,New,2026-04-19,2026-04-12
10042,"Iyer, Gala and Deep",Miraan Ray,hramesh@hotmail.com,08822023970,Website,Contacted,2025-07-09,2026-04-09
10043,Comar Ltd,Anahita Batta,nghose@yahoo.com,6178270373,LinkedIn,Contacted,2026-03-26,2025-07-22
10044,Kara and Sons,Uthkarsh Mani,rameshcharvi@agrawal-kaul.info,06333962610,Referral,New,2026-01-24,2025-12-14
10045,Kohli-Mahal,Veer Kaur,erattan@gmail.com,+915984178222,Website,Contacted,2025-07-22,2026-02-21
10046,Edwin-Ramanathan,Neysa Dube,fgade@brar.org,+911876353917,LinkedIn,Converted,2025-10-30,2025-08-28
10047,"Sen, Kunda and Tank",Fateh Maharaj,laganamble@gmail.com,+919957107767,Website,Converted,2025-10-03,2026-01-28
10048,Kala-Jhaveri,Ivan Bath,ritvik50@gmail.com,05373921704,Referral,New,2025-07-03,2025-10-14
10049,Buch-Sarin,Aarna Toor,mviswanathan@viswanathan-bhalla.net,+912611793320,LinkedIn,Contacted,2025-12-18,2025-12-22
10050,"Uppal, Manda and Ghose",Rhea Sanghvi,baradurvi@bali-choudhury.org,1803666249,Referral,Contacted,2026-01-31,2026-04-07
10051,Sunder-Khare,Veer Sagar,piya25@amble.com,+912351583127,Referral,Contacted,2025-08-25,2026-01-30
10052,Bahl Inc,Akarsh Swamy,khushisahota@yahoo.com,+913631822129,Referral,Contacted,2025-05-26,2025-05-15
10053,Bedi-Vala,Arnav Dubey,mahikachandra@yahoo.com,3841453216,Website,Contacted,2025-06-18,2025-07-01
10054,Barad and Sons,Mannat Andra,tsethi@gmail.com,2760350768,Website,Contacted,2025-12-04,2025-10-05
10055,Varma-Keer,Hunar Guha,aarnaswaminathan@chokshi.com,09816028207,Website,New,2025-07-09,2026-03-02
10056,Lalla LLC,Shayak Mandal,alishasampath@sethi-chandra.net,07475712258,Website,Contacted,2025-05-11,2026-02-15
10057,Yogi-Sule,Saksham Khatri,sbora@loke-dayal.com,4718136992,Website,Contacted,2025-11-21,2026-01-14
10058,Mandal-Agrawal,Tara Handa,onkar57@sachdeva.org,06928798623,Referral,Contacted,2025-08-11,2026-03-18
10059,"Thaker, Khosla and Garde",Renee Tara,ssawhney@gmail.com,06850746803,Website,Contacted,2025-12-17,2025-11-25
10060,Ravi Inc,Jayesh Mahajan,saksham92@hotmail.com,8563755010,LinkedIn,New,2025-09-25,2025-09-16
10061,"Gandhi, Lalla and Goyal",Vaibhav Hayer,gbalay@chopra.com,8340203529,Referral,Contacted,2026-04-21,2025-07-05
10062,"Dhillon, Chada and Gaba",Mamooty Dave,romil98@hotmail.com,0075305276,Referral,Contacted,2026-01-24,2025-05-12
10063,Saini PLC,Kavya Dutt,elakshidugal@gmail.com,1697209307,Website,New,2025-12-19,2025-05-26
10064,Cherian Ltd,Hiran Varty,taranyogi@hotmail.com,00702950414,LinkedIn,Contacted,2025-11-01,2025-11-29
10065,Balasubramanian-Hans,Zeeshan Saini,tejasdeshmukh@gmail.com,00885320491,Website,Converted,2025-10-18,2026-04-01
10066,Varkey LLC,Advika Sharaf,neelofar26@gmail.com,+910068134857,LinkedIn,New,2026-02-04,2025-08-23
10067,"Sodhi, Dasgupta and Sandhu",Jayan Kota,rwalia@gmail.com,06836107289,Website,New,2025-06-08,2025-07-12
10068,Wali-Bakshi,Hansh Yadav,devansh46@hotmail.com,7653684212,Referral,Contacted,2025-12-14,2025-09-27
10069,"Mandal, Subramaniam and Jain",Oorja Sachdev,anahimajumdar@gera-deol.com,+910822575493,LinkedIn,New,2025-08-08,2025-08-17
10070,Keer-Khatri,Tiya Sangha,nitya13@yahoo.com,+916444542741,Referral,New,2025-08-13,2026-04-17
10071,Tandon and Sons,Jayant Ramakrishnan,rajbhamini@gmail.com,05917599276,Referral,Converted,2026-02-28,2025-08-09
10072,Datta Group,Adah Vohra,rjayaraman@gmail.com,+910407879751,Website,New,2025-07-28,2025-07-21
10073,Lad LLC,Hiran Sabharwal,mahikayogi@yahoo.com,07721992954,Referral,New,2026-01-09,2026-03-21
10074,"Varghese, Kaul and Dewan",Priyansh Dhaliwal,sanne@ganguly.com,01863182329,LinkedIn,New,2025-11-04,2025-07-29
10075,"Bhalla, Gole and Dasgupta",Adira Goyal,arhaan88@behl.info,06749266710,LinkedIn,Converted,2025-05-19,2025-05-17
10076,"Hora, Tara and Chokshi",Stuvan Kade,iloke@gmail.com,+918486373007,Website,Converted,2026-02-27,2025-09-20
10077,Mallick LLC,Renee Bhasin,oorjadate@kalla-andra.com,4915717542,LinkedIn,Converted,2026-02-28,2025-07-28
10078,Bhatnagar-Sama,Mishti Srinivas,vidur41@gmail.com,+910633794573,Website,Contacted,2025-07-28,2025-07-13
10079,"Sandhu, Yadav and Karan",Dhanush Sagar,sehersharma@yahoo.com,6379296369,LinkedIn,New,2025-05-27,2026-04-07
10080,Goswami Inc,Zara Vasa,advika70@yahoo.com,+914948405240,Referral,Converted,2025-10-13,2025-11-30
10081,Vora-Rana,Charvi Dani,deolalia@yahoo.com,06267093955,LinkedIn,Converted,2025-04-30,2025-08-29
10082,"Balakrishnan, Banerjee and Wable",Abram Rastogi,hkuruvilla@de.com,4627773852,LinkedIn,New,2025-04-26,2025-07-16
10083,"Boase, Babu and Sani",Mamooty Bir,ikhare@yahoo.com,8561051614,LinkedIn,Converted,2026-02-14,2025-11-15
10084,Jha-Mangal,Kiara Jhaveri,veersehgal@ratta-arora.com,6331380877,Website,Contacted,2025-06-18,2025-07-03
10085,Srinivasan Ltd,Dhanush Sehgal,saranshray@bhavsar.com,+917589692643,Website,New,2026-01-26,2025-11-19
10086,Chand LLC,Anika Bhavsar,kuruvillapurab@yahoo.com,+910582063060,LinkedIn,New,2025-12-07,2026-03-20
10087,Kata Group,Alisha Chowdhury,tiya13@hotmail.com,+910203802478,Website,New,2025-11-05,2025-05-07
10088,Sankar-Trivedi,Uthkarsh Ram,dugarinaaya@hotmail.com,03870288712,Website,New,2025-04-26,2026-02-12
10089,Raja-Trivedi,Divit Baria,hanssaanvi@gmail.com,2061452623,Referral,Converted,2025-10-16,2025-06-30
10090,Kurian Group,Badal Mallick,gokhaleindrajit@gmail.com,+917638723520,LinkedIn,Converted,2025-11-22,2026-03-29
10091,Ben-Gaba,Miraya Raju,jsarkar@yahoo.com,4763535617,Referral,Converted,2025-11-28,2026-04-15
10092,"Dhar, Krish and Bhandari",Vihaan Dyal,sumerkorpal@rana.biz,08688686298,Referral,New,2026-02-24,2025-12-18
10093,"Solanki, Divan and Vohra",Jayesh Mani,psahni@bahri.org,+916874832248,LinkedIn,New,2025-07-27,2025-04-29
10094,Boase and Sons,Oorja Sem,madhup46@bhargava.info,03402757761,Website,New,2025-12-18,2026-03-12
10095,Dugar-Dalal,Eshani Sharma,aaryahi70@cherian.com,+911856737492,Website,Contacted,2025-05-20,2025-08-26
10096,Borra-Biswas,Tara Hari,sanghaahana@yahoo.com,05692843116,LinkedIn,New,2025-10-03,2025-09-13
10097,Iyengar-Varghese,Hansh Rajagopal,indrajit95@karan.com,09848793303,LinkedIn,New,2025-08-13,2026-03-11
